Name,총자산대비현금,매출채권회전율,매출총이익률,대손률,총자산대비매출채권,총자산대비금융자산,총자산대비단기금융자산,금융자산수익률,단기금융자산수익률,총자산대비유가증권,유가증권수익률,유형자산감가상각률,총자산대비유형자산,무형자산상각률,총자산대비무형자산,개발비계상비율,재고자산회전율,매출원가율,총자산대비재고,유효이자율,단기유효이자율,총자산대비차입금,역마진여부,단기역마진여부,감사의견
원익투자파트너스(주),0.081065169,0,0.569581214,0,0,0,0,0,0,0,0,0.266297464,0.007421804,0,0,0,0,0.430418786,0,0,0,0.179219978,0,0,적정의견
한빛인베스트먼트(주),0.043110191,0,0.677885311,0,0,0,0,0,0,0,0,0.70459364,0.006235037,0,0.011569813,0,0,0.322114689,0,0,0,0,0,0,적정의견
(주)한성저축은행,0.000784157,0,0.791480723,0,0,0,0,0,0,0,0,0.105156346,0.020670168,0.428273604,0.001417067,1,0,0.208519277,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유진자산운용(주),0.070959228,0,1,0,0,0,0,0,0,0,0,0.964185126,0.016568973,0.008611529,0.020430906,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
한화자산운용(주),0.024215836,0,1,0,0,0,0,0,0,0,0,0,0.00179588,0,0.003588912,0,0,0,0,0,0,0.519785572,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
브이아이금융투자,0.024779652,0,0.342909281,0,0,0,0,0,0,0,0,0.272148768,0.027693242,0.296057309,0.004802777,1,0,0.657090697,0,0,0,0.033629651,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
현대하이카손해사정(주),0.308653221,19.87395692,1,0.000272732,0.073828265,0,0.070043088,0,0.047435327,0,0,2.47297649,0.017589019,0.070841781,0.05327435,0,0,0,0,0.028533756,0,0.0214242,-0.028533756,0.047435327,적정의견
(주)다올저축은행,0.024498445,0,0.787322158,0,0,0,0,0,0,0,0,0.015104279,0.000975154,0.016105014,0.001815804,1,0,0.212677842,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
흥국생명보험주식회사,0.014835921,0,0.883122001,0,0,0,0,0,0,0,0,0,0.011633203,0,0.004687048,1,0,0.116877999,0,0,0,0.015595975,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
엘비인베스트먼트(주),0.097184374,0,0.978937026,0,0,0,0,0,0,0,0,0.343553003,0.019421611,0,0.02904875,0,0,0.021062974,0,0,0,0,0,0,적정의견
키움투자자산운용(주),0.009333677,0,1,0,0,0,0,0,0,0,0,1.796399885,0.004678702,0.013226137,0.010210657,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아시아인베스트먼트캐피탈홀딩스(주),0.016724318,0,-0.223708326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223708326,0,0,0,0,0,0,적정의견
아이베스트투자주식회사,0.024169118,0,0.983678211,0,0,0,0,0,0,0,0,0.100241213,0.051930887,0,0,0,0,0.016321789,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한정의견(감사범위제한)
에이비엘생명보험주식회사,0.010784673,0,0.841578904,0,0,0,0,0,0,0,0,0.138418079,0.005453994,0,0.00241159,0.909014918,0,0.158421096,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일신창업투자주식회사,0.001702313,0,0.923508705,0,0,0,0,0,0,0,0,0.113572079,0.00379777,0,0,0,0,0.076491295,0,0,0,0,0,0,적정의견
(주)케이알앤씨,0.67641522,0,-3.483920446,0,0,0,0,0,0,0,0,0.009183187,0.166207181,0,0,0,0,4.483920446,0,0,0,35.00821365,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
주식회사마이비,0.231474417,12.18495671,1,0,0.0328533,0,0.285567452,0,0.014298486,0,0,0.425465996,0.165942644,0,0.104759951,0,0,0,0.006076834,0.022220228,0,0.029272031,-0.022220228,0.014298486,적정의견
골든에셋네트워크(주),0.032033629,0,0.585998599,0,0,0,0,0,0,0,0,0.000243094,0.54381473,0,0,0,0,0.414001401,0,0.04293584,0,0.234562961,-0.04293584,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)아이비케이캐피탈,0.01640927,0,1,0,0,0,0,0,0,0,0,0.59391663,0.000663321,0.126047469,0.000744247,1,0,0,0,0,0,0.842969456,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
미래에셋자산운용(주),0.053827914,0,1,0,0,0,0,0,0,0,0,0.276921974,0.013087359,0.003297658,0.203513061,0,0,0,0,0,0,0.249635383,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
(주)오투저축은행,0.000173596,0,0.621510185,0,0,0,0,0,0,0,0,0.067787472,0.021073747,0.426479624,0.000657879,1,0,0.378489815,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
트러스톤자산운용(주),0.038406247,0,1,0,0,0,0,0,0,0,0,0.182749134,0.079956797,0,0.022997678,0,0,0,0,0,0,0.064245,0,0,적정의견
베어링자산운용주식회사,0.065196663,0,1,0,0,0,0,0,0,0,0,1.141642828,0.01391862,0,0.018593872,0,0,0,0,0,0,0,0,0,적정의견
제이비우리캐피탈주식회사,0.020166805,0,1,0,0,0,0,0,0,0,0,0.282032906,0.00467981,0.264222574,0.001818598,0,0,0,0,0,0,0.808432142,0,0,적정의견
우신벤처투자주식회사,0.182436516,0,0.944109072,0,0,0,0,0,0,0,0,1.79839392,0.001499568,0,0,0,0,0.055890901,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
신한캐피탈(주),1.83122E-07,0,1,0,0,0,0,0,0,0,0,0.400837258,0.000699891,0,0.000684417,0,0,0,0,0,0,0.821683755,0,0,적정의견
하나에프앤아이(주),0.028856017,0,1,0,0,0,0,0,0,0,0,0.393633282,0.001167858,0.343669509,0.000634398,1,0,0,0,0,0,0.797241125,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
합자회사영진저축은행,0.000720559,0,0.651413914,0,0,0,0,0,0,0,0,0.146634832,0.015954638,0.476096774,0.000509257,0,0,0.348586086,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
도이치증권주식회사,0.468783607,0,1,0,0,0,0,0,0,0,0,0.700981749,0.005634432,0,0.017203388,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
흥국증권주식회사,0.112422234,0,1,0,0,0,0,0,0,0,0,2.528078311,0.004977592,0.002768534,0.024908517,0,0,0,0,0,0,0.271624517,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
이스트스프링자산운용코리아(주),0.13032918,0,1,0,0,0,0,0,0,0,0,0.949608079,0.012776563,0.053896234,0.010785675,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
주식회사라온저축은행,0.013159774,0,0.661715987,0,0,0,0,0,0,0,0,0.102003451,0.052569483,0.423523747,0.001200401,1,0,0.338284013,0,0,0,0,0,0,적정의견
슈로더투자신탁운용(주),0.604230864,0,1,0,0,0,0,0,0,0,0,0.301908967,0.081787937,0,0.017111602,0,0,0,0,0,0,0,0,0,적정의견
(주)해피머니아이엔씨,0.458954566,0,1,0,0,0,0.127823643,0,0.041706999,0,0,0.36204223,0.003269517,0.56705962,0.007302778,0,0,0,0,0,0,0,0,0.041706999,적정의견
악사손해보험(주),0.003467964,0,0.970988692,0,0,0,0,0,0,0,0,0.226429121,0.024742701,0,0.009642575,0.981793623,0,0.029011308,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)우리은행,0.015294992,0,0.702158056,0,0,0,0,0,0,0,0,0.363600226,0.006639099,0,0.00111758,1,0,0.297841944,0,1.47848E-05,0,0.115119288,-1.47848E-05,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
한국자산신탁(주),0.189281166,0,0.900854846,0,0,0,0,0,0,0,0,0.750273211,0.002811714,0.208807927,0.002690776,1,0,0.099145154,0,0,0,0.242097337,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
(주)코러스인베스트먼트,0.056151937,0,1,0,0,0,0,0,0,0,0,0.039902379,0.641944786,0,0,0,0,0,0,0.021329564,0,0.712015107,-0.021329564,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
주식회사하나자산신탁,0.165243149,0,0.996448795,0,0,0,0,0,0,0,0,1.64187698,0.002366154,0.181075837,0.009692202,0,0,0.003551205,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
비엠더블유파이낸셜서비스코리아주식회사,0.005442456,0,1,0,0,0,0,0,0,0,0,0.351962643,0.001494136,0.41510046,0.001375819,0,0,0,0,0,0,0.719692267,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대신에프앤아이주식회사,0.066794402,0,0.668000813,0,0,0,0,0,0,0,0,0.185505007,0.01584724,0,0.000903808,0,0,0.331999187,0,0,0,0.621719166,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
케이아이디비채권중개(주),0.284460094,0,1,0,0,0,0,0,0,0,0,0.529629499,0.105714183,0.064053625,0.09667017,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
현대인베스트먼트자산운용주식회사,0.012702271,0,1,0,0,0,0,0,0,0,0,0.53737269,0.019232375,0.087710322,0.010341078,0.179399378,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
신한아이타스(주),0.109965405,0,1,0,0,0,0.30482273,0,0.02574741,0,0,0.466670258,0.039549296,0.207252914,0.146288377,1,0,0,0,0.024392255,0,0.006460084,-0.024392255,0.02574741,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
디더블유에스자산운용(주),0.72432214,0,1,0,0,0,0,0,0,0,0,0.172157425,0.082196221,0,0.028409632,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
(주)소프트뱅크코리아,0.150121986,0,0.99682562,0,0,0,0,0,0,0,0,0.259218791,0.0047396,0.821007641,0.000231932,0,0,0.00317438,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
스마일게이트인베스트먼트(주),0.030034923,0,0.91595751,0,0,0,0,0,0,0,0,0.237865716,0.007929549,0,0,0,0,0.08404249,0,0,0,0.082706606,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
맥쿼리파이낸스코리아(주),0.179546129,0,1,0,0,0,0,0,0,0,0,0.003436607,0.420686348,0,0,0,0,0,0,0,0,0.408395697,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
에스비아이코리아홀딩스주식회사,0.04167027,0,0.862078939,0,0,0,0,0,0,0,0,0.359901985,0.011387212,0,0.01447964,0,0,0.137921061,0,0.008035073,0,0.089398099,-0.008035073,0,적정의견
오케이에프앤아이대부주식회사,0.083439371,0,1,0,0,0,0,0,0,0,0,0.04088801,0.011311981,0.332518337,2.35527E-06,0,0,0,0,0,0,0.430742852,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(감사범위제한)
메르세데스벤츠파이낸셜서비스코리아주식회사,0.01382781,0,1,0,0,0,0,0,0,0,0,0.390001241,0.002425718,0.197949695,0.003552638,1,0,0,0,0,0,0.647364088,0,0,적정의견
스카니아파이낸스코리아(주),0,0,1,0,0,0,0,0,0,0,0,0.289979283,0.000189205,0.436730148,0.00012293,0,0,0,0,0,0,0.853537147,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
산와대부주식회사,0.137538576,0,1,0,0,0,0,0,0,0,0,1.493833571,7.53906E-05,3.530359356,3.1593E-06,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)코리아트래블즈,0.210704583,0,1,0,0,0,0.397772392,0,0,0,0,0.705728245,0.000155858,0.666571239,0.000616779,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
