Name,총자산대비현금,산업평균대비현금,매출채권회전율,매출총이익률,대손률,총자산대비매출채권,산업평균대비매출채권,총자산대비금융자산,총자산대비단기금융자산,금융자산수익률,단기금융자산수익률,총자산대비유가증권,유가증권수익률,산업평균대비유가증권,유형자산감가상각률,산업평균대비유형자산감가상각률,총자산대비유형자산,산업평균대비유형자산,무형자산상각률,산업평균대비무형자산상각률,총자산대비무형자산,개발비계상비율,산업평균대비무형자산,재고자산회전율,매출원가율,총자산대비재고,산업평균대비재고,유효이자율,단기유효이자율,총자산대비차입금,산업평균대비차입금,역마진여부,단기역마진여부,감사의견
나이스정보통신,0.281232215,0.120893056,25.09991903,0.18213858,0.052227721,0.032543025,-0.049551451,0,0.073003396,0,0.029703137,0,0,0,0.231273539,0.068105834,0.015995327,-0.060092847,0.162899952,0.078587058,0.038272258,1,1,67.62491637,0.81786142,0.009878778,0.009696542,0.007337068,0,0.009625234,-0.107956323,-0.007337068,0.029703137,적정의견
카페24,0.058133828,-0.102205331,9.275617249,1,0,0.071571171,-0.010523305,0,0.09210874,0,0.02263823,0,0,0,0.318363277,0.155195572,0.190385722,0.114297548,0.063180932,-0.021131963,0.17342923,1,1,0,0,0.013148314,0.012966077,0.026861417,0,0.171233225,0.053651669,-0.026861417,0.02263823,적정의견
네오위즈홀딩스,0.203085578,0.04274642,0,1,0,0,-0.082094477,0,0.193050841,0,0.011413911,0,0,0,0.287256109,0.124088405,0.092638214,0.01655004,0,-0.084312894,0.128184334,0,0,0,0,7.70359E-05,-0.000105201,0.002017539,0,0.023567031,-0.094014526,-0.002017539,0.011413911,적정의견
초록뱀미디어,0.217534759,0.057195601,7.66775273,0.13247464,0.039174436,0.035587327,-0.04650715,0,0.056010546,0,0.037953872,0,0,0,0.042402972,-0.120764733,0.101837348,0.025749174,0.008208117,-0.076104777,0.15424123,0,0,6.408404277,0.86752536,0.036939902,0.036757666,0.028404415,0,0.197011247,0.079429691,-0.028404415,0.037953872,적정의견
신세계 I&C,0.198870384,0.038531226,7.223782841,0.132722533,-0.003454388,0.20564862,0.123554143,0,0.000848507,0,1.357996712,0,0,0,0.025843929,-0.137323776,0.291163776,0.215075602,0.030560294,-0.053752601,0.037839706,0,0,23.95443244,0.867277467,0.053785184,0.053602947,0.02334788,0,0.018787175,-0.098794382,-0.02334788,1.357996712,적정의견
다나와,0.128707256,-0.031631902,22.21378734,0.417065257,0.005416925,0.048138302,-0.033956175,0,0.565461157,0,0.014228198,0,0,0,0.696225686,0.533057981,0.037555724,-0.03853245,0.026970629,-0.057342265,0.02587202,0,0,10.71146136,0.582934743,0.058194855,0.058012618,0.030607236,0,0.007904268,-0.109677289,-0.030607236,0.014228198,적정의견
YTN,0.186037398,0.02569824,4.982350612,0.08447896,0.002693586,0.079170538,-0.002923939,0,0.211611255,0,0.0073696,0,0,0,0.002437561,-0.160730143,0.130684146,0.054595973,0.004147426,-0.080165468,0.053421143,0,0,334.3402522,0.915521033,0.001080134,0.000897897,0.373391315,0,0.00155543,-0.116026126,-0.373391315,0.0073696,적정의견
케이아이엔엑스,0.119262498,-0.041076661,6.048739635,0.420205965,0.005103236,0.083507222,0.001412745,0,0.382654157,0,0.003528531,0,0,0,0.020091208,-0.143076496,0.275798566,0.199710392,0.018070377,-0.066242518,0.034211804,0,0,0,0.579794035,0,-0.000182236,0.00550323,0,0.116024941,-0.001556616,-0.00550323,0.003528531,적정의견
맥스트,0.759367618,0.59902846,4.55284015,1,0,0.028015501,-0.054078976,0,0,0,0,0,0,0,0.264791812,0.101624108,0.087821217,0.011733043,0.142407232,0.058094338,0.061709857,0.676009816,0.676009816,0,0,0,-0.000182236,0.032510013,0,0.067330038,-0.050251519,-0.032510013,0,적정의견
쇼박스,0.023207864,-0.137131294,5.647308638,0.210152976,0.008305659,0.056317031,-0.025777445,0,0.216991153,0,0.012304174,0,0,0,4.101277742,3.938110037,0.000663149,-0.075425025,0.066660855,-0.01765204,0.014468263,0,0,0,0.789847044,0,-0.000182236,0.053917607,0,0.008885353,-0.108696204,-0.053917607,0.012304174,적정의견
KG모빌리언스,0.178816453,0.018477295,13.77304117,0.331868692,0.062841962,0.045297327,-0.036797149,0,0.027219508,0,0.131658189,0,0,0,0.338981104,0.1758134,0.080075488,0.003987314,0.037898642,-0.046414252,0.069851195,0.30880327,0.30880327,2254.995253,0.668131308,0.00018485,2.61318E-06,0.019770391,0,0.146204217,0.02862266,-0.019770391,0.131658189,적정의견
에이스토리,0.032927086,-0.127412072,3.988570783,0.220678674,0.036149989,0.151049991,0.068955514,0,0.21466909,0,0.009873541,0,0,0,0,-0.163167705,0.008645693,-0.067442481,0,-0.084312894,0.000443223,0,0,1.977945327,0.779321326,0.237377901,0.237195664,0.178654246,0,0.106391127,-0.01119043,-0.178654246,0.009873541,적정의견
헥토파이낸셜,0.509915148,0.34957599,18.46177036,1,0,0.020884514,-0.061209962,0,0.160298522,0,0.017472291,0,0,0,0.598238744,0.435071039,0.015809184,-0.06027899,0.132802229,0.048489335,0.018775239,0.063991888,0.063991888,0,0,0,-0.000182236,0.059616921,0,0.004950457,-0.112631099,-0.059616921,0.017472291,적정의견
지니뮤직,0.114836516,-0.045502642,3.10109481,0.236988333,0.004048515,0.264650561,0.182556085,0,0.130474637,0,0.008351281,0,0,0,0.753469591,0.590301887,0.011264801,-0.064823373,0.021226451,-0.063086444,0.378640226,4.37696E-06,4.37696E-06,604.0273138,0.763011667,0.001036722,0.000854486,0.349933072,0,0.049615872,-0.067965685,-0.349933072,0.008351281,적정의견
골드앤에스,0.155607577,-0.004731581,13.91154853,0.344401742,-0.106231988,0.037135244,-0.044959233,0,0.255453768,0,0.006572746,0,0,0,0.031727281,-0.131440423,0.128318875,0.052230702,0.00221743,-0.082095465,0.355726698,0,0,24.83885889,0.655598258,0.013635401,0.013453164,0.056098684,0,0.258990722,0.141409166,-0.056098684,0.006572746,적정의견
NEW,0.105174239,-0.05516492,9.232928044,0.211707613,-0.022491965,0.045517506,-0.036576971,0,0.086488046,0,0.0147071,0,0,0,0.119169257,-0.043998447,0.167092008,0.091003835,0,-0.084312894,0.02110657,0,0,1311.356075,0.788292387,0.00025263,7.03934E-05,0.023455886,0,0.268034842,0.150453286,-0.023455886,0.0147071,적정의견
알서포트,0.187357349,0.027018191,9.666926383,1,0.005820503,0.057802763,-0.024291713,0,0.256125376,0,0.017441232,0,0,0,0.193796525,0.03062882,0.238598925,0.162510751,0.119432448,0.035119553,0.007121323,0,0,0,0,0.003552334,0.003370097,0.036093202,0,0.02527875,-0.092302806,-0.036093202,0.017441232,적정의견
디앤씨미디어,0.178057992,0.017718833,9.16014426,1,0,0.083473085,0.001378608,0,0.351697345,0,0.015951413,0,0,0,0.282217262,0.119049557,0.037121519,-0.038966654,0.04273087,-0.041582024,0.239795726,0,0,0,0,0.00788152,0.007699283,0.038647149,0,0.003957437,-0.11362412,-0.038647149,0.015951413,적정의견
세종텔레콤,0.032240921,-0.128098238,9.363571837,0.582616167,0.000258804,0.060539779,-0.021554697,0,0.482114331,0,0.00531609,0,0,0,0.258306333,0.095138629,0.14696512,0.070876946,0.128109351,0.043796456,0.02290453,0,0,5.154028106,0.417383833,0.045906187,0.04572395,0.039834236,0,0.066569284,-0.051012272,-0.039834236,0.00531609,의견거절(감사범위제한)
한국정보인증,0.07556365,-0.084775509,2.38483601,1,0,0.093031197,0.010936721,0,0.334445744,0,0.016904371,0,0,0,0.098310082,-0.064857623,0.086552714,0.010464541,0.033458178,-0.050854717,0.133430575,0.43358904,0.43358904,0,0,0.002301444,0.002119208,0.014681441,0,0.011203781,-0.106377775,-0.014681441,0.016904371,적정의견
웹케시,0.117426232,-0.042912927,25.35602486,1,0.03262675,0.023733123,-0.058361353,0,0.198676331,0,0.007783878,0,0,0,0.333936735,0.17076903,0.059090907,-0.016997266,0.141296077,0.056983183,0.067133479,0.390863919,0.390863919,0,0,0,-0.000182236,0.040751578,0,0.015245898,-0.102335658,-0.040751578,0.007783878,적정의견
이크레더블,0.83533579,0.674996632,11.36211089,1,0.004775487,0.05430701,-0.027787466,0,0.00148512,0,2.319254545,0,0,0,0.41272019,0.249552485,0.027529072,-0.048559102,0.746580344,0.66226745,0.025105869,1,1,0,0,0,-0.000182236,0.036325807,0,0.00237495,-0.115206607,-0.036325807,2.319254545,적정의견
코닉오토메이션,0.002959313,-0.157379846,0,0,0,0,-0.082094477,0,0,0,0,0,0,0,0,-0.163167705,0,-0.076088174,0,-0.084312894,0,0,0,0,0,0,-0.000182236,0.011815623,0,0.079048482,-0.038533075,-0.011815623,0,적정의견
갤럭시아머니트리,0.047256934,-0.113082224,27.53961546,0.325212165,0.776279381,0.010823173,-0.071271304,0,0.002208787,0,0.061161429,0,0,0,0.648027325,0.484859621,0.006159982,-0.069928192,0.025813779,-0.058499115,0.080622429,0,0,0,0.674787835,0,-0.000182236,0.03170541,0,0.358141313,0.240559756,-0.03170541,0.061161429,적정의견
래몽래인,0.321769999,0.161430841,9.943232089,0.142723055,-0.002283165,0.057125154,-0.024969322,0,0.000642051,0,0.318834642,0,0,0,0.385511116,0.222343411,0.011232764,-0.064855409,0.10871012,0.024397225,0.00796822,0,0,8.229186604,0.857276945,0.059172402,0.058990165,0.017395408,0,0.187809476,0.070227919,-0.017395408,0.318834642,적정의견
미투젠,0.481246661,0.320907502,11.60689516,0.702526826,0,0.061482589,-0.020611888,0,0.277573807,0,0.012001362,0,0,0,0.568638718,0.405471014,0.03125492,-0.044833254,0.013811276,-0.070501619,0.057975344,0,0,0,0.297473174,0,-0.000182236,0.042532981,0,0.025899515,-0.091682042,-0.042532981,0.012001362,적정의견
스코넥,0.271644141,0.111304982,25.26321444,1,0.23104356,0.041560357,-0.04053412,0,0.061730755,0,0.037634274,0,0,0,1.22539487,1.062227165,0.123218663,0.047130489,0.967818255,0.883505361,0.044716339,0,0,0,0,0.060682768,0.060500532,0.051987751,0,0.477956209,0.360374653,-0.051987751,0.037634274,적정의견
미스터블루,0.360295027,0.199955868,11.84421984,1,-0.000696144,0.064259992,-0.017834485,0,0.238274261,0,0.005072479,0,0,0,0.204515978,0.041348273,0.116079859,0.039991685,0.168147924,0.08383503,0.12211333,0.226196922,0.226196922,0,0,8.9134E-05,-9.31024E-05,0.040756558,0,0.006884586,-0.110696971,-0.040756558,0.005072479,적정의견
아시아나IDT,0.085954427,-0.074384731,4.523691786,0.092431104,0.013481596,0.173875087,0.09178061,0,0.427478743,0,0.009385035,0,0,0,0.037046289,-0.126121416,0.084647277,0.008559104,0.057875145,-0.026437749,0.047399408,0,0,0,0.907568896,0,-0.000182236,0.046024295,0,0.080857018,-0.036724539,-0.046024295,0.009385035,적정의견
오픈엣지테크놀로지,0.161346062,0.001006903,32.03981292,1,0,0.004483893,-0.077610584,0,0.581758884,0,0.005803095,0,0,0,0.147367132,-0.015800573,0.053835884,-0.02225229,0.000622477,-0.083690417,0.081264541,0,0,0,0,0,-0.000182236,0.013150369,0,0.182995581,0.065414025,-0.013150369,0.005803095,0
인스코비,0.206094818,0.045755659,8.610176959,0.47683107,0.032658962,0.076116646,-0.005977831,0,-0.005804905,0,-0.505510692,0,0,0,0.324907599,0.161739895,0.032419257,-0.043668916,0.003848445,-0.080464449,0.14907778,0,0,10.09854907,0.52316893,0.033952729,0.033770492,0.05168852,0,0.232047991,0.114466434,-0.05168852,-0.505510692,적정의견
윈스,0.129865665,-0.030473493,5.253720713,0.485779631,0,0.09718615,0.015091674,0,0.360379744,0,0.020241878,0,0,0,0.071829421,-0.091338284,0.131664631,0.055576457,0.21886069,0.134547795,0.020489548,0.222675287,0.222675287,6.378758367,0.514220379,0.041160865,0.040978629,0.258312433,0,0.021964044,-0.095617513,-0.258312433,0.020241878,적정의견
헥토이노베이션,0.419784195,0.259445036,11.22902308,1,0.003420401,0.043353486,-0.03874099,0,0.130357351,0,0.020096102,0,0,0,1.662768627,1.499600922,0.015969452,-0.060118722,0,-0.084312894,0.179301173,0.006411238,0.006411238,0,0,0.016904118,0.016721882,0.053650164,0,0.007111349,-0.110470208,-0.053650164,0.020096102,적정의견
액션스퀘어,0.792909068,0.632569909,6.116330889,1,0,0.016363729,-0.065730748,0,0.048845231,0,0.024175256,0,0,0,0.112222328,-0.050945377,0.106343075,0.030254901,0.746994504,0.66268161,0.00586294,0,0,0,0,0,-0.000182236,0.01610357,0,0.114073356,-0.0035082,-0.01610357,0.024175256,적정의견
알체라,0.64870682,0.488367662,3.071151002,-0.148212996,0,0.043455091,-0.038639385,0,0.195377338,0,0.028927454,0,0,0,0.232239219,0.069071515,0.040413248,-0.035674926,0.003571259,-0.080741636,0.024426975,0,0,0,1.148212996,0,-0.000182236,0.041072075,0,0.267747065,0.150165508,-0.041072075,0.028927454,적정의견
위메이드플레이,0.259257145,0.098917987,8.871772112,1,0,0.062346985,-0.019747491,0,0.329759835,0,0.011309142,0,0,0,0.386817619,0.223649915,0.037881011,-0.038207162,0.030280542,-0.054032352,0.238200656,0,0,0,0,0,-0.000182236,0.031925292,0,0.022334576,-0.09524698,-0.031925292,0.011309142,적정의견
DB,0.027756822,-0.132582336,7.472755036,0.189094849,-0.00066294,0.072670453,-0.009424024,0,0.017552163,0,0.060513233,0,0,0,0.734179127,0.571011422,0.002727987,-0.073360187,0.052644903,-0.031667991,0.108208131,1,1,77.09274392,0.810905151,0.005712092,0.005529855,0.071344655,0,0.112223557,-0.005358,-0.071344655,0.060513233,적정의견
키이스트,0.029733083,-0.130606075,9.000141796,0.074339328,-0.005824457,0.081320915,-0.000773561,0,0.342331842,0,0.010465433,0,0,0,0.262639539,0.099471835,0.036930193,-0.039157981,0.109020567,0.024707673,0.00190297,0,0,0,0.925660651,0,-0.000182236,0.179174871,0,0.062969815,-0.054611742,-0.179174871,0.010465433,적정의견
비즈니스온,0.099482491,-0.060856668,6.939972713,1,0.00027448,0.065970837,-0.01612364,0,0.228425213,0,0.01122736,0,0,0,0.538255352,0.375087647,0.02397545,-0.052112724,0.020919802,-0.063393093,0.558225934,0.544302937,0.544302937,0,0,0,-0.000182236,0.05823762,0,0.015293598,-0.102287959,-0.05823762,0.01122736,적정의견
드림어스컴퍼니,0.517914,0.357574842,12.89038494,0.243667362,-0.021651837,0.074316126,-0.007778351,0,0.001212501,0,2.29708288,0,0,0,0.511449527,0.348281822,0.026489302,-0.049598872,0.245632768,0.161319874,0.061855737,0.316647687,0.316647687,24.11564727,0.756332634,0.030044354,0.029862117,0.003089233,0,0.382130134,0.264548577,-0.003089233,2.29708288,적정의견
브랜드엑스코퍼레이션,0.090538948,-0.06980021,32.49376901,0.605128635,0,0.048020199,-0.034074278,0,0.138771835,0,0.019803169,0,0,0,0.885077754,0.72191005,0.043983095,-0.032105079,0.036276527,-0.048036368,0.12185571,0,0,1.990191557,0.394871371,0.309588493,0.309406257,0.032532641,0,0.178095079,0.060513522,-0.032532641,0.019803169,적정의견
드림시큐리티,0.152171111,-0.008168047,5.96779749,0.318667629,0.021407123,0.09100717,0.008912694,0,0.014105851,0,0.053954804,0,0,0,0.01651075,-0.146656954,0.532139775,0.456051601,0.07397176,-0.010341134,0.056925509,0,0,14.82141794,0.681332376,0.024966575,0.024784338,0.02758404,0,0.696197471,0.578615914,-0.02758404,0.053954804,적정의견
엠로,0.34802681,0.187687652,5.759180321,0.417814096,0.004636036,0.14640213,0.064307653,0,0.007552727,0,0.204213296,0,0,0,0.114478876,-0.048688829,0.134592116,0.058503942,0.031912466,-0.052400428,0.153806938,0.574576292,0.574576292,0,0.582185904,0,-0.000182236,0.695424943,0,0.007710491,-0.109871065,-0.695424943,0.204213296,적정의견
현대이지웰,0.027433094,-0.132906064,33.46241602,0.530041274,0.019006499,0.018895446,-0.063199031,0,0.529834733,0,0.006755187,0,0,0,0.34414326,0.180975555,0.023606063,-0.052482111,0.120580952,0.036268057,0.060668476,1.82858E-05,1.82858E-05,75.12426944,0.469958726,0.003955432,0.003773195,0.019812959,0,0.002587492,-0.114994064,-0.019812959,0.006755187,적정의견
엠게임,0.449079874,0.288740715,8.876898061,1,0.017310603,0.073448046,-0.00864643,0,0.083648934,0,0.126546366,0,0,0,0.092699415,-0.07046829,0.132288629,0.056200455,0.232846142,0.148533247,0.028216278,0,0,0,0,0.000182236,0,0.018882823,0,0.013029041,-0.104552516,-0.018882823,0.126546366,적정의견
가비아,0.129251711,-0.031087447,7.510926666,0.491563034,0.008301213,0.088087571,0.005993094,0,0.255744607,0,0.004937916,0,0,0,0.043981399,-0.119186306,0.389438527,0.313350353,0.035558153,-0.048754742,0.045951206,0.035760148,0.035760148,11.44780526,0.508436966,0.02938482,0.029202584,0.005207715,0,0.189329115,0.071747558,-0.005207715,0.004937916,적정의견
플리토,0.071502371,-0.088836787,8.22528589,1,0.003621909,0.040679848,-0.041414629,0,0.822655452,0,0.005033174,0,0,0,0.900060502,0.736892797,0.019543876,-0.056544298,0.265918928,0.181606034,0.003948584,0,0,0,0,0,-0.000182236,0.025905055,0,0.292417034,0.174835478,-0.025905055,0.005033174,적정의견
이엔코퍼레이션,0.040194409,-0.120144749,6.251845146,0.119086118,-0.012161541,0.104899426,0.02280495,0,0.001863861,0,0.214691333,0,0,0,0.038692995,-0.124474709,0.217661626,0.141573452,0.02718203,-0.057130864,0.247733237,0,0,0,0.880913882,0,-0.000182236,0.049359629,0,0.273509837,0.155928281,-0.049359629,0.214691333,적정의견
티사이언티픽,0.014344814,-0.145994345,1.384924929,0.421767716,0.001808288,0.024574023,-0.057520454,0,0.064686979,0,0.007123366,0,0,0,1.02727116,0.864103455,0.001450109,-0.074638065,0.31751336,0.233200465,0.000987791,0,0,0,0.578232284,0,-0.000182236,0.076292622,0,0.056847302,-0.060734255,-0.076292622,0.007123366,적정의견
포바이포,0.549805594,0.389466436,2.868778694,1,0.003500327,0.174658989,0.092564513,0,0.000449863,0,1.0564,0,0,0,0.193151228,0.029983523,0.119192974,0.0431048,0.122176573,0.037863678,0.046038038,0,0,0,0,0,-0.000182236,0.070899399,0,0.0727737,-0.044807857,-0.070899399,1.0564,적정의견
지어소프트,0.517822039,0.357482881,30.81985449,0.256453977,0,0.053645214,-0.028449262,0,0.033888212,0,0.059571799,0,0,0,0.18496472,0.021797015,0.222660308,0.146572135,0.349874897,0.265562002,0.002221805,1,1,37.40713317,0.743546023,0.03286359,0.032681353,0.053407768,0,0.32607472,0.208493163,-0.053407768,0.059571799,적정의견
미투온,0.292149452,0.131810293,11.28608869,0.669911944,0,0.043367307,-0.03872717,0,0.176489736,0,0.012430092,0,0,0,2.724129606,2.560961902,0.004766773,-0.071321401,0.026606119,-0.057706776,0.396058051,0,0,0,0.330088056,0,-0.000182236,0.06953446,0,0.158722634,0.041141077,-0.06953446,0.012430092,적정의견
메가스터디,0.270956206,0.110617048,13.36497291,0.55167641,0.010284476,0.023784113,-0.058310364,0,0.111153914,0,0.015555389,0,0,0,1.026541097,0.863373393,0.033825863,-0.042262311,0.034520557,-0.049792337,0.020274012,1,1,45.90064675,0.44832359,0.003104759,0.002922522,0.039800681,0,0.033931644,-0.083649912,-0.039800681,0.015555389,적정의견
리파인,0.793201087,0.632861928,8.905478355,1,0,0.044846867,-0.037247609,0,0.087134243,0,0.028082523,0,0,0,0.66360936,0.500441655,0.010669828,-0.065418346,0.104520075,0.020207181,0.014734475,0,0,0,0,0,-0.000182236,0.028818358,0,0.003432009,-0.114149547,-0.028818358,0.028082523,적정의견
엑셈,0.331511147,0.171171988,6.131071345,0.593587747,-0.00051906,0.068736593,-0.013357883,0,0.167352295,0,0.034018418,0,0,0,0.019823468,-0.143344237,0.319224019,0.243135846,0.05727976,-0.027033135,0.038477087,0,0,0,0.406412253,0,-0.000182236,0.023901168,0,0.037424481,-0.080157076,-0.023901168,0.034018418,적정의견
애니플러스,0.433970465,0.273631307,5.083291488,0.394680812,-0.018756536,0.095186919,0.013092443,0,0.042331838,0,0.060329885,0,0,0,0.106121045,-0.05704666,0.068272919,-0.007815255,0.000202604,-0.08411029,0.143380313,0,0,12.3156134,0.605319188,0.023782126,0.02359989,0.049913727,0,0.250970934,0.133389377,-0.049913727,0.060329885,적정의견
알비더블유,0.245098463,0.084759305,6.356247002,0.303580245,0.009082829,0.0921866,0.010092124,0,0.018384352,0,0.096571202,0,0,0,0.194322622,0.031154917,0.091118293,0.015030119,0.000129475,-0.084183419,0.230153084,0,0,41.5524195,0.696419755,0.00982072,0.009638484,0.126556902,0,0.022041501,-0.095540056,-0.126556902,0.096571202,적정의견
오파스넷,0.293354741,0.133015583,7.550485458,0.159716013,-0.001694449,0.209730769,0.127636293,0,0.054883135,0,0.030135983,0,0,0,0.255859765,0.092692061,0.021213411,-0.054874763,0,-0.084312894,0.009803944,0,0,6.056833899,0.840283987,0.219693622,0.219511386,0.031736017,0,0.082926833,-0.034654724,-0.031736017,0.030135983,적정의견
이지케어텍,0.144289082,-0.016050076,6.857094438,0.186707993,0.134036901,0.24231166,0.160217184,0,0.001037658,0,1.023652174,0,0,0,0.28651996,0.123352255,0.069788598,-0.006299576,0.220312437,0.135999542,0.098801291,0.893102877,0.893102877,0,0.813292007,0,-0.000182236,0.030662196,0,0.119833981,0.002252424,-0.030662196,1.023652174,적정의견
MDS테크,0.227503484,0.067164325,7.462122375,0.33897149,0.027493486,0.101456176,0.0193617,0,0.292991274,0,0.016683599,0,0,0,0.553328733,0.390161028,0.052347132,-0.023741041,0.056787188,-0.027525707,0.148440534,0.111477519,0.111477519,4.99910078,0.66102851,0.100108086,0.099925849,0.139530029,0,0.252571115,0.134989559,-0.139530029,0.016683599,적정의견
와이어블,0.186405399,0.02606624,2.832970459,0.098465497,0,0.197314003,0.115219527,0,8.33894E-05,0,4.47882152,0,0,0,0.005760059,-0.157407646,0.546261965,0.470173791,0.013042092,-0.071270803,0.032761071,1,1,0,0.90153449,0,-0.000182236,0.023197038,0,0.162397326,0.04481577,-0.023197038,4.47882152,적정의견
셀바스AI,0.152572667,-0.007766492,10.3836864,0.688770024,-0.002575919,0.047541298,-0.034553178,0,0.150914946,0,0.016825603,0,0,0,0.068025455,-0.095142249,0.256320084,0.18023191,0.047319448,-0.036993446,0.140638257,0,0,2.903265327,0.311229976,0.05291969,0.052737454,0.041585724,0,0.274227333,0.156645776,-0.041585724,0.016825603,적정의견
티비씨,0.039499253,-0.120839906,3.613411267,0.293023468,0,0.093425783,0.011331306,0,0.42370044,0,0.023444372,0,0,0,0.014894987,-0.148272717,0.124811702,0.048723528,0,-0.084312894,0.00045331,0,0,0,0.706976532,0,-0.000182236,0.030710475,0,0.002255079,-0.115326477,-0.030710475,0.023444372,적정의견
한국경제TV,0.111844577,-0.048494582,17.49924967,1,0,0.03576707,-0.046327406,0,0.429457421,0,0.035007089,0,0,0,0.063740851,-0.099426853,0.058674091,-0.017414083,0.295694316,0.211381421,0.006938703,0,0,0,0,0,-0.000182236,0.455814383,0,0.002441406,-0.115140151,-0.455814383,0.035007089,적정의견
SCI평가정보,0.219723956,0.059384797,9.401347189,1,0.00464474,0.140963206,0.058868729,0,0.250780508,0,0.023366152,0,0,0,1.303879498,1.140711794,0.033912534,-0.04217564,0.399643942,0.315331048,0.052686438,0,0,0,0,0,-0.000182236,0.024443295,0,0.012967275,-0.104614281,-0.024443295,0.023366152,적정의견
원티드랩,0.248972848,0.08863369,18.01926006,1,0.013420988,0.03848628,-0.043608197,0,0.5518152,0,0.006793166,0,0,0,1.298626824,1.135459119,0.023969574,-0.0521186,0.259946916,0.175634021,0.006849509,0,0,0,0,0,-0.000182236,0.14217453,0,0.145339539,0.027757983,-0.14217453,0.006793166,적정의견
KNN,0.129009126,-0.031330033,6.109587208,0.445026484,0.009691304,0.047921056,-0.034173421,0,0.122922076,0,0.057805765,0,0,0,0.019408636,-0.143759069,0.274583666,0.198495492,0.003654469,-0.080658425,0.000663331,0,0,0,0.554973516,0,-0.000182236,0.016466616,0,0.002071398,-0.115510158,-0.016466616,0.057805765,적정의견
인피니트헬스케어,0.090980503,-0.069358655,3.421465381,0.59485899,0.022766572,0.158877746,0.07678327,0,0.490880453,0,0.001398763,0,0,0,0.340402488,0.177234783,0.166402182,0.090314009,0.082072758,-0.002240137,0.009192849,0,0,21.9311475,0.405141022,0.010041997,0.00985976,0.032497345,0,0.02528878,-0.092292777,-0.032497345,0.001398763,적정의견
에스트래픽,0.187086218,0.02674706,3.208677678,0.135896638,0.003893443,0.311026933,0.228932456,0,0.012071675,0,0.042120217,0,0,0,0.081062136,-0.082105568,0.128929773,0.052841599,0.007369605,-0.076943289,0.141506401,0.352946292,0.352946292,18.77881549,0.864103362,0.045922084,0.045739848,0.069960693,0,0.22660645,0.109024893,-0.069960693,0.042120217,적정의견
SBS콘텐츠허브,0.06482407,-0.095515088,4.456159825,0.094644727,0.00239774,0.184339214,0.102244737,0,0.508937718,0,0.004279286,0,0,0,0.016853092,-0.146314612,0.100119881,0.024031707,0,-0.084312894,0.003831798,0,0,0,0.905355273,0,-0.000182236,0.033536928,0,0.001011932,-0.116569625,-0.033536928,0.004279286,적정의견
신테카바이오,0.201954662,0.041615503,5.753356711,1,0,0.000810838,-0.081283639,0,0.648686936,0,0.008503117,0,0,0,0.254141669,0.090973965,0.133390894,0.057302721,0.256771082,0.172458188,0.006378703,0,0,0,0,0,-0.000182236,0.028765781,0,0.130171762,0.012590206,-0.028765781,0.008503117,적정의견
삼화네트웍스,0.086715006,-0.073624152,5.079346151,0.304504014,0.087471599,0.080237842,-0.001856635,0,0.052555686,0,0.01460536,0,0,0,0.17392973,0.010762025,0.202884379,0.126796205,0,-0.084312894,0.004153486,0,0,0,0.695495986,0,-0.000182236,0.019703846,0,0.092820238,-0.024761318,-0.019703846,0.01460536,적정의견
