Name,총자산대비현금,산업평균대비현금,매출채권회전율,매출총이익률,대손률,총자산대비매출채권,산업평균대비매출채권,총자산대비유가증권,유가증권수익률,산업평균대비유가증권,유형자산감가상각률,산업평균대비유형자산감가상각률,총자산대비유형자산,산업평균대비유형자산,무형자산상각률,산업평균대비무형자산상각률,총자산대비무형자산,개발비계상비율,산업평균대비무형자산,재고자산회전율,매출원가율,총자산대비재고,산업평균대비재고,유효이자율,총자산대비차입금,산업평균대비차입금,역마진여부,감사의견
한창제지,0.210663596,,7.529068808,0.214154785,0.002472602,0.097349381,,1.21E-05,54.88566667,,0.006834521,,0.493286411,,0.000196759,,0.0047226,0,,4.573177153,0.802783032,0.125948631,,0.016579728,0.301661934,,54.86908694,적정의견
알리코제약,0.078633653,,7.260485394,0.624506511,-0.000563559,0.159457027,,0.158827463,0.008722898,,0.019615622,,0.259903411,,0.020625228,,0.032768744,0,,2.663509345,0.414656591,0.163214033,,0.013315776,0.171800938,,-0.004592878,적정의견
계양전기,0.0224253,,4.670794472,0.153641577,-0.000422477,0.294639705,,0,1,,0.014067932,,0.318602644,,0.174666032,,0.013184553,0,,5.806087601,0.868402378,0.200610086,,0.009364959,0.182404203,,0.990635041,적정의견
바이오솔루션,0.30672718,,5.467357553,0.644637522,0.006423379,0.022866384,,0.573518003,0.028434738,,0.150687362,,0.041791693,,0.036241245,,0.028002376,0.343978158,,3.487002972,0.442585681,0.012740727,,0.014427893,0.799632837,,0.014006845,적정의견
신일제약,0.056910406,,2.99953531,0.395780324,0.007801714,0.159628926,,0.104905217,0.01363459,,0.005054748,,0.238010607,,0,,0.013965133,0,,2.234281354,0.608893156,0.129485928,,0.072704434,0.001037011,,-0.059069845,적정의견
EV수성,0.068383489,,5.015665198,0.207495093,0.004329932,0.076831701,,0.103817214,0.037935279,,0.012041918,,0.336697807,,0.026080627,,0.181660463,0,,5.263241672,1.077633294,0.058025332,,0.109507456,0.31435656,,-0.071572176,적정의견
미래생명자원,0.32765975,,7.893644546,0.127194348,-0.003003268,0.152479028,,0.173587544,0.012142382,,0.030871811,,0.206455944,,0.109292893,,0.028223782,0,,11.4021719,1.062836179,0.092133516,,0.160901174,0.087317947,,-0.148758793,적정의견
유니켐,0.022026104,,4.864004816,0.205482289,0.004115126,0.075503426,,0.059503528,0.000643292,,0.003509821,,0.620828761,,0,,0.03319518,0,,2.301459831,0.820338148,0.126782944,,0.036914432,0.449262513,,-0.03627114,적정의견
제놀루션,0.357233538,,9.459832491,0.733113133,0.002578158,0.081095205,,0.132960822,0.011609308,,0.036820928,,0.225232528,,0.019139111,,0.009224066,0,,11.25929371,0.359777123,0.018184221,,0.022077048,0.089736933,,-0.01046774,적정의견
고려시멘트,0.019488472,,3.879027673,0.100552602,-0.034807423,0.115340988,,0.14759454,0.006110197,,0.000351429,,0.531909474,,0,,0.0038517,0,,14.05121801,0.856995423,0.028639692,,0.729415893,0.000407757,,-0.723305696,적정의견
토니모리,0.06692534,,8.686175687,0.483908478,0,0.06531021,,0.083920299,0.007942539,,0.111979487,,0.313305813,,0,,0.08601815,0,,3.284451209,0.443618937,0.089140199,,0.041944204,0.393823196,,-0.034001665,적정의견
큐에스아이,0.109755806,,5.819955112,0.270951554,-0.000592899,0.062443412,,0.127845999,0.096368525,,0.007366274,,0.228856786,,0.015315862,,0.023444235,0.060407316,,2.419088449,0.856052229,0.109524405,,0.648226138,0.023914359,,-0.551857613,적정의견
에스맥,0.1749886,,3.355659076,0.032443836,0.000239054,0.087543016,,0.077083382,0.030831645,,0.025305102,,0.163497218,,0.141866337,,0.007876849,0,,3.949698528,0.658057247,0.071963383,,0.093789328,0.232282884,,-0.062957684,적정의견
부산산업,0.068214107,,5.774320828,0.116797174,-0.00928727,0.165698259,,0.005605564,0.167716,,0.003062418,,0.498054727,,0.004191743,,0.00475896,0,,4.015099025,0.881892817,0.210466532,,0.064678532,0.030272007,,0.103037468,적정의견
대주산업,0.016245214,,13.51898546,0.155298017,0.055708553,0.063632632,,0.039698124,0.059051396,,0.005094137,,0.645160512,,0.083509048,,0.002200054,0,,6.331004638,0.84233683,0.114777001,,0.014832667,0.249815613,,0.044218729,적정의견
보해양조,0.158565407,,4.988252349,0.349034007,0.029891188,0.109649842,,0.007174538,0.391694628,,0.020820579,,0.462921389,,0,,0.004806012,0,,3.56847047,0.686263797,0.099777501,,0.038106123,0.223263078,,0.353588505,적정의견
대원전선,0.004984222,,3.207151809,0.027520947,-0.001304891,0.615610668,,0.025426105,0.016331761,,0.002340426,,0.171291754,,0.021791131,,0.002245166,0,,14.85489488,1.114277463,0.129251719,,0.012284446,0.337824826,,0.004047315,적정의견
명문제약,0.030514167,,5.004078603,0.45251039,-0.108006917,0.123305312,,0.01919324,0.046451903,,0.005578986,,0.639877828,,0.276074215,,0.001108065,0,,2.897325462,0.545273941,0.116596232,,0.01977205,0.689012449,,0.026679853,적정의견
에이치엔에스하이텍,0.114949418,,2.783296665,0.283261349,3.30E-05,0.416435027,,0.009972773,0.0428572,,0,,0.213953179,,0.002149606,,0.039743686,0,,5.540766203,0.871888566,0.149933179,,0.034610848,0.208065623,,0.008246352,의견거절(감사범위제한)
경남스틸,0.037281231,,5.985813994,0.047433579,-0.001775469,0.352925009,,0.0071221,0.12971542,,0.011617239,,0.259656367,,0,,0.007927955,0,,7.277328887,1.0210205,0.276521509,,0.018561589,0.200517173,,0.111153831,적정의견
웰크론,0.119727821,,8.865654448,0.156043094,0.02025436,0.171843392,,0.163861269,0.011596608,,0.02163212,,0.263858575,,0.211750616,,0.018661494,0.135553657,,11.83534244,0.897832725,0.10863833,,0.034485599,0.195193123,,-0.022888991,적정의견
덕양산업,0.103940774,,7.034854579,0.021047638,0.0028698,0.366050575,,0.026868715,0.033093516,,0.008896377,,0.297134379,,0,,0.062038896,0.711839884,,86.9468047,0.989972644,0.028993734,,0.036322544,0.18560443,,-0.003229028,적정의견
에스텍,0.069196987,,5.021690947,0.032853743,-0.000149168,0.26385361,,0.096609412,0.025599201,,0.014051199,,0.146684288,,0.020388894,,0.007571199,0,,4.008044753,0.977844149,0.31972207,,0.003858183,0.295869774,,0.021741018,적정의견
